INPUT_TABLE,,,,,,,
Variable ID,,,,,,,
IncomeElasticity,,,,,,,
,,,,,,,
region,energy.final.demand,year,income.elasticity,,,,
AN,cement,2050,0.755162014,,,,
AN,cement,2055,0.644998026,,,,
AN,cement,2060,0.634023508,,,,
AN,cement,2065,0.612659757,,,,
AN,cement,2070,0.610380111,,,,
AN,cement,2075,0.590960971,,,,
AN,cement,2080,0.571341231,,,,
AN,cement,2085,0.604751195,,,,
AN,cement,2090,0.584612149,,,,
AN,cement,2095,0.560459999,,,,
AN,cement,2100,0.543416033,,,,
AP,cement,2015,0.45,,,,
AP,cement,2025,0.822118896,,,,
AP,cement,2030,0.806915764,,,,
AP,cement,2035,0.780159642,,,,
AP,cement,2040,0.767035022,,,,
AP,cement,2045,0.757490666,,,,
AP,cement,2050,0.730244076,,,,
AP,cement,2055,0.645088996,,,,
AP,cement,2060,0.634324946,,,,
AP,cement,2065,0.61235738,,,,
AP,cement,2070,0.610063965,,,,
AP,cement,2075,0.590965966,,,,
AP,cement,2080,0.571907479,,,,
AP,cement,2085,0.604762251,,,,
AP,cement,2090,0.583570824,,,,
AP,cement,2095,0.562467517,,,,
AP,cement,2100,0.541439902,,,,
AR,cement,2015,0.45,,,,
AR,cement,2025,0.821591934,,,,
AR,cement,2030,0.796004931,,,,
AR,cement,2035,0.780639601,,,,
AR,cement,2040,0.766371789,,,,
AR,cement,2045,0.740684438,,,,
AR,cement,2050,0.729694546,,,,
AR,cement,2055,0.645350081,,,,
AR,cement,2060,0.623852203,,,,
AR,cement,2065,0.611848829,,,,
AR,cement,2070,0.590791549,,,,
AR,cement,2075,0.591456406,,,,
AR,cement,2080,0.570924026,,,,
AR,cement,2085,0.552087671,,,,
AR,cement,2090,0.582500453,,,,
AR,cement,2095,0.560091812,,,,
AR,cement,2100,0.538627921,,,,
AS,cement,2015,0.45,,,,
AS,cement,2025,0.812641711,,,,
AS,cement,2030,0.795593994,,,,
AS,cement,2035,0.769626983,,,,
AS,cement,2040,0.753956319,,,,
AS,cement,2045,0.740436201,,,,
AS,cement,2050,0.730232998,,,,
AS,cement,2055,0.638341694,,,,
AS,cement,2060,0.623567925,,,,
AS,cement,2065,0.612355959,,,,
AS,cement,2070,0.590434357,,,,
AS,cement,2075,0.590960076,,,,
AS,cement,2080,0.571916195,,,,
AS,cement,2085,0.552904182,,,,
AS,cement,2090,0.583572955,,,,
AS,cement,2095,0.562487376,,,,
AS,cement,2100,0.541410653,,,,
BR,cement,2015,0.45,,,,
BR,cement,2025,0.812641693,,,,
BR,cement,2030,0.795594116,,,,
BR,cement,2035,0.769626925,,,,
BR,cement,2040,0.753957299,,,,
BR,cement,2045,0.740431903,,,,
BR,cement,2050,0.730237799,,,,
BR,cement,2055,0.645088357,,,,
BR,cement,2060,0.623567666,,,,
BR,cement,2065,0.612358517,,,,
BR,cement,2070,0.590436825,,,,
BR,cement,2075,0.590959319,,,,
BR,cement,2080,0.571909921,,,,
BR,cement,2085,0.604769997,,,,
BR,cement,2090,0.583568511,,,,
BR,cement,2095,0.562474726,,,,
BR,cement,2100,0.541445257,,,,
CG,cement,2015,0.45,,,,
CG,cement,2025,0.812642055,,,,
CG,cement,2030,0.786787726,,,,
CG,cement,2035,0.769627098,,,,
CG,cement,2040,0.753957801,,,,
CG,cement,2045,0.740426104,,,,
CG,cement,2050,0.730240529,,,,
CG,cement,2055,0.638342372,,,,
CG,cement,2060,0.62356834,,,,
CG,cement,2065,0.602074685,,,,
CG,cement,2070,0.590437611,,,,
CG,cement,2075,0.572128519,,,,
CG,cement,2080,0.571905506,,,,
CG,cement,2085,0.552914353,,,,
CG,cement,2090,0.533952451,,,,
CG,cement,2095,0.562424201,,,,
CG,cement,2100,0.541487662,,,,
CH,cement,2015,0.45,,,,
CH,cement,2025,0.822118387,,,,
CH,cement,2030,0.795594163,,,,
CH,cement,2035,0.780159652,,,,
CH,cement,2040,0.767060487,,,,
CH,cement,2045,0.740319515,,,,
CH,cement,2050,0.730356587,,,,
CH,cement,2055,0.645053755,,,,
CH,cement,2060,0.623634718,,,,
CH,cement,2065,0.612347043,,,,
CH,cement,2070,0.590457945,,,,
CH,cement,2075,0.590766774,,,,
CH,cement,2080,0.571931157,,,,
CH,cement,2085,0.552970803,,,,
CH,cement,2090,0.583120826,,,,
CH,cement,2095,0.562388645,,,,
CH,cement,2100,0.541451364,,,,
DD,cement,2015,0.45,,,,
DD,cement,2025,0.36,,,,
DD,cement,2030,0.329864253,,,,
DD,cement,2035,0.298099548,,,,
DD,cement,2040,0.265113122,,,,
DD,cement,2045,0.232126697,,,,
DD,cement,2050,0.199954751,,,,
DD,cement,2055,0.169819005,,,,
DD,cement,2060,0.143348416,,,,
DD,cement,2065,0.13438914,,,,
DD,cement,2070,0.126651584,,,,
DD,cement,2075,0.118914027,,,,
DD,cement,2080,0.11199095,,,,
DD,cement,2085,0.105475113,,,,
DD,cement,2090,0.104253394,,,,
DD,cement,2095,0.102624434,,,,
DD,cement,2100,0.100995475,,,,
DL,cement,2015,0.45,,,,
DL,cement,2025,0.812641796,,,,
DL,cement,2030,0.795593798,,,,
DL,cement,2035,0.780158994,,,,
DL,cement,2040,0.753959832,,,,
DL,cement,2045,0.740431613,,,,
DL,cement,2050,0.730229176,,,,
DL,cement,2055,0.645089164,,,,
DL,cement,2060,0.623570337,,,,
DL,cement,2065,0.612358125,,,,
DL,cement,2070,0.590433144,,,,
DL,cement,2075,0.590961428,,,,
DL,cement,2080,0.571915289,,,,
DL,cement,2085,0.552896261,,,,
DL,cement,2090,0.583612937,,,,
DL,cement,2095,0.562477237,,,,
DL,cement,2100,0.541424481,,,,
DN,cement,2015,0.45,,,,
DN,cement,2025,0.36,,,,
DN,cement,2030,0.329864253,,,,
DN,cement,2035,0.298099548,,,,
DN,cement,2040,0.265113122,,,,
DN,cement,2045,0.232126697,,,,
DN,cement,2050,0.199954751,,,,
DN,cement,2055,0.169819005,,,,
DN,cement,2060,0.143348416,,,,
DN,cement,2065,0.13438914,,,,
DN,cement,2070,0.126651584,,,,
DN,cement,2075,0.118914027,,,,
DN,cement,2080,0.11199095,,,,
DN,cement,2085,0.105475113,,,,
DN,cement,2090,0.104253394,,,,
DN,cement,2095,0.102624434,,,,
DN,cement,2100,0.100995475,,,,
GA,cement,2015,0.45,,,,
GA,cement,2025,0.834303804,,,,
GA,cement,2030,0.822012247,,,,
GA,cement,2035,0.794203756,,,,
GA,cement,2040,0.785314385,,,,
GA,cement,2045,0.757564177,,,,
GA,cement,2050,0.753885033,,,,
GA,cement,2055,0.656433661,,,,
GA,cement,2060,0.634379252,,,,
GA,cement,2065,0.632670772,,,,
GA,cement,2070,0.610115259,,,,
GA,cement,2075,0.591145115,,,,
GA,cement,2080,0.571869553,,,,
GA,cement,2085,0.604572203,,,,
GA,cement,2090,0.583908826,,,,
GA,cement,2095,0.562236203,,,,
GA,cement,2100,0.541554487,,,,
GJ,cement,2015,0.45,,,,
GJ,cement,2025,0.812642399,,,,
GJ,cement,2030,0.786787925,,,,
GJ,cement,2035,0.769626541,,,,
GJ,cement,2040,0.753958069,,,,
GJ,cement,2045,0.740429851,,,,
GJ,cement,2050,0.730241406,,,,
GJ,cement,2055,0.638341307,,,,
GJ,cement,2060,0.62356596,,,,
GJ,cement,2065,0.602078838,,,,
GJ,cement,2070,0.590433637,,,,
GJ,cement,2075,0.572130484,,,,
GJ,cement,2080,0.571901994,,,,
GJ,cement,2085,0.552906098,,,,
GJ,cement,2090,0.583578651,,,,
GJ,cement,2095,0.562469768,,,,
GJ,cement,2100,0.541451033,,,,
HP,cement,2015,0.45,,,,
HP,cement,2025,0.834303298,,,,
HP,cement,2030,0.80691598,,,,
HP,cement,2035,0.794202488,,,,
HP,cement,2040,0.767020688,,,,
HP,cement,2045,0.757503375,,,,
HP,cement,2050,0.754111226,,,,
HP,cement,2055,0.645094786,,,,
HP,cement,2060,0.634306353,,,,
HP,cement,2065,0.612356266,,,,
HP,cement,2070,0.610092722,,,,
HP,cement,2075,0.590983981,,,,
HP,cement,2080,0.571871809,,,,
HP,cement,2085,0.604719016,,,,
HP,cement,2090,0.58377835,,,,
HP,cement,2095,0.562261749,,,,
HP,cement,2100,0.54156947,,,,
HR,cement,2015,0.45,,,,
HR,cement,2025,0.834303785,,,,
HR,cement,2030,0.806915809,,,,
HR,cement,2035,0.794202984,,,,
HR,cement,2040,0.767038057,,,,
HR,cement,2045,0.757485603,,,,
HR,cement,2050,0.754117316,,,,
HR,cement,2055,0.65633552,,,,
HR,cement,2060,0.634324912,,,,
HR,cement,2065,0.612359752,,,,
HR,cement,2070,0.610057257,,,,
HR,cement,2075,0.590961293,,,,
HR,cement,2080,0.571916216,,,,
HR,cement,2085,0.604755219,,,,
HR,cement,2090,0.583577814,,,,
HR,cement,2095,0.562460545,,,,
HR,cement,2100,0.541438911,,,,
JH,cement,2015,0.45,,,,
JH,cement,2025,0.82169267,,,,
JH,cement,2030,0.806754578,,,,
JH,cement,2035,0.780459929,,,,
JH,cement,2040,0.766851526,,,,
JH,cement,2045,0.758311518,,,,
JH,cement,2050,0.753119737,,,,
JH,cement,2055,0.644951236,,,,
JH,cement,2060,0.633747244,,,,
JH,cement,2065,0.611878664,,,,
JH,cement,2070,0.609806098,,,,
JH,cement,2075,0.589824203,,,,
JH,cement,2080,0.57140661,,,,
JH,cement,2085,0.60914939,,,,
JH,cement,2090,0.588211395,,,,
JH,cement,2095,0.563145441,,,,
JH,cement,2100,0.538813423,,,,
JK,cement,2015,0.45,,,,
JK,cement,2025,0.834303179,,,,
JK,cement,2030,0.806915985,,,,
JK,cement,2035,0.794203393,,,,
JK,cement,2040,0.767043593,,,,
JK,cement,2045,0.757478311,,,,
JK,cement,2050,0.75411762,,,,
JK,cement,2055,0.656326229,,,,
JK,cement,2060,0.634329816,,,,
JK,cement,2065,0.612362765,,,,
JK,cement,2070,0.610072748,,,,
JK,cement,2075,0.590943531,,,,
JK,cement,2080,0.571905375,,,,
JK,cement,2085,0.604755404,,,,
JK,cement,2090,0.583632255,,,,
JK,cement,2095,0.562439015,,,,
JK,cement,2100,0.541445029,,,,
KA,cement,2015,0.45,,,,
KA,cement,2025,0.834743077,,,,
KA,cement,2030,0.806883523,,,,
KA,cement,2035,0.794149418,,,,
KA,cement,2040,0.767038015,,,,
KA,cement,2045,0.758043861,,,,
KA,cement,2050,0.754973789,,,,
KA,cement,2055,0.656628796,,,,
KA,cement,2060,0.633940178,,,,
KA,cement,2065,0.611753581,,,,
KA,cement,2070,0.608794645,,,,
KA,cement,2075,0.590907247,,,,
KA,cement,2080,0.571820157,,,,
KA,cement,2085,0.607961888,,,,
KA,cement,2090,0.584451245,,,,
KA,cement,2095,0.56689699,,,,
KA,cement,2100,0.539884184,,,,
KL,cement,2015,0.45,,,,
KL,cement,2025,0.834303789,,,,
KL,cement,2030,0.806915272,,,,
KL,cement,2035,0.794204802,,,,
KL,cement,2040,0.767031514,,,,
KL,cement,2045,0.757500568,,,,
KL,cement,2050,0.754105527,,,,
KL,cement,2055,0.656330017,,,,
KL,cement,2060,0.634329169,,,,
KL,cement,2065,0.61235766,,,,
KL,cement,2070,0.610063697,,,,
KL,cement,2075,0.59095987,,,,
KL,cement,2080,0.571917846,,,,
KL,cement,2085,0.604764912,,,,
KL,cement,2090,0.583573358,,,,
KL,cement,2095,0.562463158,,,,
KL,cement,2100,0.541437555,,,,
LA,cement,2015,0.45,,,,
LA,cement,2025,0.36,,,,
LA,cement,2030,0.329864253,,,,
LA,cement,2035,0.298099548,,,,
LA,cement,2040,0.265113122,,,,
LA,cement,2045,0.232126697,,,,
LA,cement,2050,0.199954751,,,,
LA,cement,2055,0.169819005,,,,
LA,cement,2060,0.143348416,,,,
LA,cement,2065,0.13438914,,,,
LA,cement,2070,0.126651584,,,,
LA,cement,2075,0.118914027,,,,
LA,cement,2080,0.11199095,,,,
LA,cement,2085,0.105475113,,,,
LA,cement,2090,0.104253394,,,,
LA,cement,2095,0.102624434,,,,
LA,cement,2100,0.100995475,,,,
LD,cement,2015,0.45,,,,
LD,cement,2025,0.36,,,,
LD,cement,2030,0.329864253,,,,
LD,cement,2035,0.298099548,,,,
LD,cement,2040,0.265113122,,,,
LD,cement,2045,0.232126697,,,,
LD,cement,2050,0.199954751,,,,
LD,cement,2055,0.169819005,,,,
LD,cement,2060,0.143348416,,,,
LD,cement,2065,0.13438914,,,,
LD,cement,2070,0.126651584,,,,
LD,cement,2075,0.118914027,,,,
LD,cement,2080,0.11199095,,,,
LD,cement,2085,0.105475113,,,,
LD,cement,2090,0.104253394,,,,
LD,cement,2095,0.102624434,,,,
LD,cement,2100,0.100995475,,,,
MH,cement,2015,0.45,,,,
MH,cement,2025,0.822117912,,,,
MH,cement,2030,0.79559416,,,,
MH,cement,2035,0.780159904,,,,
MH,cement,2040,0.767033996,,,,
MH,cement,2045,0.740432057,,,,
MH,cement,2050,0.73023847,,,,
MH,cement,2055,0.645089621,,,,
MH,cement,2060,0.62356564,,,,
MH,cement,2065,0.612359883,,,,
MH,cement,2070,0.590436366,,,,
MH,cement,2075,0.590960566,,,,
MH,cement,2080,0.571909695,,,,
MH,cement,2085,0.6047706,,,,
MH,cement,2090,0.583576121,,,,
MH,cement,2095,0.562463968,,,,
MH,cement,2100,0.541449537,,,,
ML,cement,2015,0.45,,,,
ML,cement,2025,0.822119586,,,,
ML,cement,2030,0.806915285,,,,
ML,cement,2035,0.780160032,,,,
ML,cement,2040,0.767029344,,,,
ML,cement,2045,0.757519584,,,,
ML,cement,2050,0.754006536,,,,
ML,cement,2055,0.645130422,,,,
ML,cement,2060,0.634276584,,,,
ML,cement,2065,0.612373578,,,,
ML,cement,2070,0.610054481,,,,
ML,cement,2075,0.591035953,,,,
ML,cement,2080,0.571844085,,,,
ML,cement,2085,0.604981942,,,,
ML,cement,2090,0.583418073,,,,
ML,cement,2095,0.562481909,,,,
ML,cement,2100,0.541509535,,,,
MN,cement,2015,0.45,,,,
MN,cement,2025,0.834304076,,,,
MN,cement,2030,0.822011224,,,,
MN,cement,2035,0.794203237,,,,
MN,cement,2040,0.785381778,,,,
MN,cement,2045,0.757513779,,,,
MN,cement,2050,0.754006779,,,,
MN,cement,2055,0.656333296,,,,
MN,cement,2060,0.634372128,,,,
MN,cement,2065,0.632911083,,,,
MN,cement,2070,0.609972535,,,,
MN,cement,2075,0.591058124,,,,
MN,cement,2080,0.626111264,,,,
MN,cement,2085,0.604644532,,,,
MN,cement,2090,0.583616259,,,,
MN,cement,2095,0.562724572,,,,
MN,cement,2100,0.541168904,,,,
MP,cement,2015,0.45,,,,
MP,cement,2025,0.82211894,,,,
MP,cement,2030,0.795594003,,,,
MP,cement,2035,0.780159927,,,,
MP,cement,2040,0.767034581,,,,
MP,cement,2045,0.740431741,,,,
MP,cement,2050,0.730238616,,,,
MP,cement,2055,0.645088631,,,,
MP,cement,2060,0.62356676,,,,
MP,cement,2065,0.612360047,,,,
MP,cement,2070,0.590436228,,,,
MP,cement,2075,0.590958916,,,,
MP,cement,2080,0.571909407,,,,
MP,cement,2085,0.552907642,,,,
MP,cement,2090,0.583560704,,,,
MP,cement,2095,0.562462089,,,,
MP,cement,2100,0.541456246,,,,
MZ,cement,2015,0.45,,,,
MZ,cement,2025,0.834303346,,,,
MZ,cement,2030,0.822011097,,,,
MZ,cement,2035,0.794203265,,,,
MZ,cement,2040,0.785460118,,,,
MZ,cement,2045,0.757385185,,,,
MZ,cement,2050,0.754169387,,,,
MZ,cement,2055,0.656260402,,,,
MZ,cement,2060,0.6343229,,,,
MZ,cement,2065,0.633114041,,,,
MZ,cement,2070,0.610045237,,,,
MZ,cement,2075,0.590768269,,,,
MZ,cement,2080,0.626766962,,,,
MZ,cement,2085,0.605340453,,,,
MZ,cement,2090,0.582269089,,,,
MZ,cement,2095,0.563008055,,,,
MZ,cement,2100,0.542417025,,,,
NL,cement,2015,0.45,,,,
NL,cement,2025,0.83430313,,,,
NL,cement,2030,0.822012526,,,,
NL,cement,2035,0.794203204,,,,
NL,cement,2040,0.78530762,,,,
NL,cement,2045,0.783172528,,,,
NL,cement,2050,0.75409074,,,,
NL,cement,2055,0.656300501,,,,
NL,cement,2060,0.634344918,,,,
NL,cement,2065,0.632859623,,,,
NL,cement,2070,0.610193476,,,,
NL,cement,2075,0.591033425,,,,
NL,cement,2080,0.625109412,,,,
NL,cement,2085,0.604802541,,,,
NL,cement,2090,0.583576762,,,,
NL,cement,2095,0.562503968,,,,
NL,cement,2100,0.541556489,,,,
OD,cement,2015,0.45,,,,
OD,cement,2025,0.822118945,,,,
OD,cement,2030,0.795593879,,,,
OD,cement,2035,0.780159551,,,,
OD,cement,2040,0.767033151,,,,
OD,cement,2045,0.740433235,,,,
OD,cement,2050,0.730241197,,,,
OD,cement,2055,0.645086322,,,,
OD,cement,2060,0.634329361,,,,
OD,cement,2065,0.612358818,,,,
OD,cement,2070,0.590436797,,,,
OD,cement,2075,0.590953205,,,,
OD,cement,2080,0.571906475,,,,
OD,cement,2085,0.604812852,,,,
OD,cement,2090,0.58354247,,,,
OD,cement,2095,0.562501134,,,,
OD,cement,2100,0.5414276,,,,
PB,cement,2015,0.45,,,,
PB,cement,2025,0.822118749,,,,
PB,cement,2030,0.795593816,,,,
PB,cement,2035,0.780159515,,,,
PB,cement,2040,0.767034565,,,,
PB,cement,2045,0.757492804,,,,
PB,cement,2050,0.730244597,,,,
PB,cement,2055,0.645085754,,,,
PB,cement,2060,0.634326916,,,,
PB,cement,2065,0.612363731,,,,
PB,cement,2070,0.610063409,,,,
PB,cement,2075,0.590951512,,,,
PB,cement,2080,0.571920186,,,,
PB,cement,2085,0.604750746,,,,
PB,cement,2090,0.583554841,,,,
PB,cement,2095,0.562450435,,,,
PB,cement,2100,0.541494115,,,,
PC,cement,2015,0.45,,,,
PC,cement,2025,0.822118801,,,,
PC,cement,2030,0.80691582,,,,
PC,cement,2035,0.78015963,,,,
PC,cement,2040,0.767049507,,,,
PC,cement,2045,0.757462764,,,,
PC,cement,2050,0.754053179,,,,
PC,cement,2055,0.645129174,,,,
PC,cement,2060,0.634329744,,,,
PC,cement,2065,0.612303393,,,,
PC,cement,2070,0.610003587,,,,
PC,cement,2075,0.590957231,,,,
PC,cement,2080,0.571901913,,,,
PC,cement,2085,0.60539718,,,,
PC,cement,2090,0.583761346,,,,
PC,cement,2095,0.561825115,,,,
PC,cement,2100,0.541612086,,,,
RJ,cement,2015,0.45,,,,
RJ,cement,2025,0.82211898,,,,
RJ,cement,2030,0.795594259,,,,
RJ,cement,2035,0.780159722,,,,
RJ,cement,2040,0.767032812,,,,
RJ,cement,2045,0.740432344,,,,
RJ,cement,2050,0.730239925,,,,
RJ,cement,2055,0.645088263,,,,
RJ,cement,2060,0.623566938,,,,
RJ,cement,2065,0.612360254,,,,
RJ,cement,2070,0.590434464,,,,
RJ,cement,2075,0.590963355,,,,
RJ,cement,2080,0.571907737,,,,
RJ,cement,2085,0.604762524,,,,
RJ,cement,2090,0.583576535,,,,
RJ,cement,2095,0.562478872,,,,
RJ,cement,2100,0.541437662,,,,
SK,cement,2015,0.45,,,,
SK,cement,2025,0.834303074,,,,
SK,cement,2030,0.806916092,,,,
SK,cement,2035,0.794203079,,,,
SK,cement,2040,0.766844179,,,,
SK,cement,2045,0.757971322,,,,
SK,cement,2050,0.753539164,,,,
SK,cement,2055,0.645074657,,,,
SK,cement,2060,0.634472296,,,,
SK,cement,2065,0.612241357,,,,
SK,cement,2070,0.610005566,,,,
SK,cement,2075,0.591102777,,,,
SK,cement,2080,0.572148806,,,,
SK,cement,2085,0.603244359,,,,
SK,cement,2090,0.584873407,,,,
SK,cement,2095,0.561160603,,,,
SK,cement,2100,0.542899138,,,,
TN,cement,2015,0.45,,,,
TN,cement,2025,0.822119081,,,,
TN,cement,2030,0.795594001,,,,
TN,cement,2035,0.780159921,,,,
TN,cement,2040,0.767035274,,,,
TN,cement,2045,0.74043076,,,,
TN,cement,2050,0.730238463,,,,
TN,cement,2055,0.64508798,,,,
TN,cement,2060,0.623566903,,,,
TN,cement,2065,0.612361956,,,,
TN,cement,2070,0.590434237,,,,
TN,cement,2075,0.590962406,,,,
TN,cement,2080,0.571912562,,,,
TN,cement,2085,0.604745334,,,,
TN,cement,2090,0.583568729,,,,
TN,cement,2095,0.562472631,,,,
TN,cement,2100,0.541467328,,,,
TR,cement,2015,0.45,,,,
TR,cement,2025,0.834303715,,,,
TR,cement,2030,0.82201147,,,,
TR,cement,2035,0.794203516,,,,
TR,cement,2040,0.785293702,,,,
TR,cement,2045,0.757578845,,,,
TR,cement,2050,0.754051789,,,,
TR,cement,2055,0.656309645,,,,
TR,cement,2060,0.634365864,,,,
TR,cement,2065,0.632832734,,,,
TR,cement,2070,0.610109663,,,,
TR,cement,2075,0.590891268,,,,
TR,cement,2080,0.626133492,,,,
TR,cement,2085,0.604697932,,,,
TR,cement,2090,0.58356982,,,,
TR,cement,2095,0.562579109,,,,
TR,cement,2100,0.541742837,,,,
TS,cement,2015,0.45,,,,
TS,cement,2025,0.82211892,,,,
TS,cement,2030,0.806915028,,,,
TS,cement,2035,0.780159698,,,,
TS,cement,2040,0.767032225,,,,
TS,cement,2045,0.75749997,,,,
TS,cement,2050,0.730239956,,,,
TS,cement,2055,0.645085354,,,,
TS,cement,2060,0.634329929,,,,
TS,cement,2065,0.612356348,,,,
TS,cement,2070,0.590436221,,,,
TS,cement,2075,0.590970113,,,,
TS,cement,2080,0.571911569,,,,
TS,cement,2085,0.604769432,,,,
TS,cement,2090,0.583534703,,,,
TS,cement,2095,0.562504703,,,,
TS,cement,2100,0.541414489,,,,
UK,cement,2015,0.45,,,,
UK,cement,2025,0.834304677,,,,
UK,cement,2030,0.806915632,,,,
UK,cement,2035,0.794203097,,,,
UK,cement,2040,0.785348929,,,,
UK,cement,2045,0.757482767,,,,
UK,cement,2050,0.754090831,,,,
UK,cement,2055,0.65635467,,,,
UK,cement,2060,0.634317866,,,,
UK,cement,2065,0.632935053,,,,
UK,cement,2070,0.610062458,,,,
UK,cement,2075,0.590937082,,,,
UK,cement,2080,0.626072633,,,,
UK,cement,2085,0.604819123,,,,
UK,cement,2090,0.583604967,,,,
UK,cement,2095,0.562443669,,,,
UK,cement,2100,0.541469544,,,,
UP,cement,2015,0.45,,,,
UP,cement,2025,0.812641307,,,,
UP,cement,2030,0.786787377,,,,
UP,cement,2035,0.769627154,,,,
UP,cement,2040,0.753957435,,,,
UP,cement,2045,0.74043127,,,,
UP,cement,2050,0.730238788,,,,
UP,cement,2055,0.638340863,,,,
UP,cement,2060,0.623566756,,,,
UP,cement,2065,0.602078082,,,,
UP,cement,2070,0.590436672,,,,
UP,cement,2075,0.572128274,,,,
UP,cement,2080,0.571908702,,,,
UP,cement,2085,0.552904957,,,,
UP,cement,2090,0.583573828,,,,
UP,cement,2095,0.562469128,,,,
UP,cement,2100,0.541445306,,,,
WB,cement,2015,0.45,,,,
WB,cement,2025,0.822119261,,,,
WB,cement,2030,0.795593801,,,,
WB,cement,2035,0.780159401,,,,
WB,cement,2040,0.767033006,,,,
WB,cement,2045,0.740432342,,,,
WB,cement,2050,0.730237617,,,,
WB,cement,2055,0.645090143,,,,
WB,cement,2060,0.634324674,,,,
WB,cement,2065,0.612360668,,,,
WB,cement,2070,0.590434276,,,,
WB,cement,2075,0.590964506,,,,
WB,cement,2080,0.571903589,,,,
WB,cement,2085,0.604781265,,,,
WB,cement,2090,0.583580887,,,,
WB,cement,2095,0.562467927,,,,
WB,cement,2100,0.541427383,,,,
AN,Chem_Fert,2015,0.65,,,,
AN,Chem_Fert,2025,0.822118858,,,,
AN,Chem_Fert,2030,0.806916024,,,,
AN,Chem_Fert,2035,0.780159276,,,,
AN,Chem_Fert,2040,0.766865049,,,,
AN,Chem_Fert,2045,0.757281015,,,,
AN,Chem_Fert,2050,0.755162014,,,,
AN,Chem_Fert,2055,0.644998026,,,,
AN,Chem_Fert,2060,0.634023508,,,,
AN,Chem_Fert,2065,0.612659757,,,,
AN,Chem_Fert,2070,0.610380111,,,,
AN,Chem_Fert,2075,0.590960971,,,,
AN,Chem_Fert,2080,0.571341231,,,,
AN,Chem_Fert,2085,0.604751195,,,,
AN,Chem_Fert,2090,0.584612149,,,,
AN,Chem_Fert,2095,0.560459999,,,,
AN,Chem_Fert,2100,0.543416033,,,,
AP,Chem_Fert,2015,0.65,,,,
AP,Chem_Fert,2025,0.822118896,,,,
AP,Chem_Fert,2030,0.806915764,,,,
AP,Chem_Fert,2035,0.780159642,,,,
AP,Chem_Fert,2040,0.767035022,,,,
AP,Chem_Fert,2045,0.757490666,,,,
AP,Chem_Fert,2050,0.730244076,,,,
AP,Chem_Fert,2055,0.645088996,,,,
AP,Chem_Fert,2060,0.634324946,,,,
AP,Chem_Fert,2065,0.61235738,,,,
AP,Chem_Fert,2070,0.610063965,,,,
AP,Chem_Fert,2075,0.590965966,,,,
AP,Chem_Fert,2080,0.571907479,,,,
AP,Chem_Fert,2085,0.604762251,,,,
AP,Chem_Fert,2090,0.583570824,,,,
AP,Chem_Fert,2095,0.562467517,,,,
AP,Chem_Fert,2100,0.541439902,,,,
AR,Chem_Fert,2015,0.65,,,,
AR,Chem_Fert,2025,0.821591934,,,,
AR,Chem_Fert,2030,0.796004931,,,,
AR,Chem_Fert,2035,0.780639601,,,,
AR,Chem_Fert,2040,0.766371789,,,,
AR,Chem_Fert,2045,0.740684438,,,,
AR,Chem_Fert,2050,0.729694546,,,,
AR,Chem_Fert,2055,0.645350081,,,,
AR,Chem_Fert,2060,0.623852203,,,,
AR,Chem_Fert,2065,0.611848829,,,,
AR,Chem_Fert,2070,0.590791549,,,,
AR,Chem_Fert,2075,0.591456406,,,,
AR,Chem_Fert,2080,0.570924026,,,,
AR,Chem_Fert,2085,0.552087671,,,,
AR,Chem_Fert,2090,0.582500453,,,,
AR,Chem_Fert,2095,0.560091812,,,,
AR,Chem_Fert,2100,0.538627921,,,,
AS,Chem_Fert,2015,0.65,,,,
AS,Chem_Fert,2025,0.812641711,,,,
AS,Chem_Fert,2030,0.795593994,,,,
AS,Chem_Fert,2035,0.769626983,,,,
AS,Chem_Fert,2040,0.753956319,,,,
AS,Chem_Fert,2045,0.740436201,,,,
AS,Chem_Fert,2050,0.730232998,,,,
AS,Chem_Fert,2055,0.638341694,,,,
AS,Chem_Fert,2060,0.623567925,,,,
AS,Chem_Fert,2065,0.612355959,,,,
AS,Chem_Fert,2070,0.590434357,,,,
AS,Chem_Fert,2075,0.590960076,,,,
AS,Chem_Fert,2080,0.571916195,,,,
AS,Chem_Fert,2085,0.552904182,,,,
AS,Chem_Fert,2090,0.583572955,,,,
AS,Chem_Fert,2095,0.562487376,,,,
AS,Chem_Fert,2100,0.541410653,,,,
BR,Chem_Fert,2015,0.65,,,,
BR,Chem_Fert,2025,0.812641693,,,,
BR,Chem_Fert,2030,0.795594116,,,,
BR,Chem_Fert,2035,0.769626925,,,,
BR,Chem_Fert,2040,0.753957299,,,,
BR,Chem_Fert,2045,0.740431903,,,,
BR,Chem_Fert,2050,0.730237799,,,,
BR,Chem_Fert,2055,0.645088357,,,,
BR,Chem_Fert,2060,0.623567666,,,,
BR,Chem_Fert,2065,0.612358517,,,,
BR,Chem_Fert,2070,0.590436825,,,,
BR,Chem_Fert,2075,0.590959319,,,,
BR,Chem_Fert,2080,0.571909921,,,,
BR,Chem_Fert,2085,0.604769997,,,,
BR,Chem_Fert,2090,0.583568511,,,,
BR,Chem_Fert,2095,0.562474726,,,,
BR,Chem_Fert,2100,0.541445257,,,,
CG,Chem_Fert,2015,0.65,,,,
CG,Chem_Fert,2025,0.812642055,,,,
CG,Chem_Fert,2030,0.786787726,,,,
